source_id,candidate,final_label,reason,food_ja,food_en,direction,quote,rationale,batch
prezo,番茶,include,,番茶,bancha,warm,"ほうじ茶（番茶）
などは寝る前に飲むと体が温まり",A6: claims.csv は prezo の ほうじ茶 のみを持ち 番茶 を持たん（quote は「ほうじ茶（番茶）」）＝括弧内は言い換え。程度変化（ドライフルーツ「弱くなる」）は claims に無く、明示的な側の変更（干し柿「変わります」）,
prezo,発酵させて納豆,include,,納豆,natto,warm,発酵させて納豆や味噌、醤油などにすると体を温める食べ物・食材になります,entry-(b) / A2 癒着スパン: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=fragment / c2=fragment）,
prezo,白米,include,,白米,white rice,warm,白米のアミノ酸には血管を拡張して体を温めるはたらきがあります,entry-(b) / A5 系（方向の読み・スパンは健全）: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=no-direction / c2=no-direction）,
prezo,肉全般,include,,肉全般,meat,warm,1.体を温める肉・魚｜肉全般と赤身魚や青魚,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
yomeishu,夏が旬の野菜,include,,夏が旬の野菜,summer vegetables,cool,「体を温める食べ物」とは対照的に、暑い地域でとれるもの、夏が旬の野菜、土より上に育つもの、白米や砂糖など白や黄色といった色が薄いものが当てはまります。,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
yomeishu,果物 ...... いちご,include,,いちご,strawberry,cool,果物 ...... いちご、バナナ、スイカ、柿、梨、メロン、キウイ、マンゴーなど,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
yomeishu,濃い玄米,include,,玄米,brown rice,warm,見分け方: 色が濃い玄米は陽性,entry-(b) / A2 癒着スパン: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=fragment / c2=fragment）,
yomeishu,肉 ...... 馬肉,include,,馬肉,horse meat,cool,肉 ...... 馬肉、鴨肉、動物性脂肪など,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
yomeishu,調味料 ...... 酢,include,,酢,vinegar,cool,調味料 ...... 酢、白砂糖、ごま油、菜種油、オイスターソースなど,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
yomeishu,豆類 ...... 小麦,include,,小麦,wheat,cool,穀物・豆類 ...... 小麦、大麦、そば、枝豆、豆腐、緑豆、こんにゃくなど,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
yomeishu,野菜 ...... きゅうり,include,,きゅうり,cucumber,cool,野菜 ...... きゅうり、トマト、白菜、なす、ゴーヤ、ほうれん草、チンゲン菜、セロリ、かいわれ大根、冬瓜など,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
yomeishu,魚介類 ...... 牡蠣,include,,牡蠣,oyster,cool,魚介類 ...... 牡蠣、あさり、しじみ、はまぐり、カニ、タコ、わかめ、ひじき、のりなど,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
